caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests
30968,2730,2012-01-02,2012-08-01,1,0,4
46735,2730,2012-11-09,2013-05-15,1,0,5
31798,2731,2012-01-02,2012-09-05,1,0,4
94962,2731,2013-02-03,2013-04-21,0,0,5
16914,2732,2013-07-24,2014-04-10,0,0,2
86150,2734,2013-02-17,2013-04-14,0,0,2
21242,2735,2012-08-16,2012-12-17,0,0,1
16259,2736,2013-07-13,2013-11-10,1,1,4
15702,2736,2013-10-20,2014-01-01,1,0,5
69690,2737,2013-09-11,2014-03-22,0,0,5
65605,2738,2012-03-12,2012-11-09,0,1,2
82882,2738,2012-03-15,2012-04-24,1,1,3
6696,2738,2012-04-03,2012-09-01,1,1,4
72472,2738,2012-04-07,2012-06-07,1,0,5
16893,2740,2012-06-30,2012-09-24,1,0,5
14879,2740,2013-01-15,2013-05-03,1,0,6
16413,2741,2012-01-15,2012-09-26,0,1,7
1698,2741,2012-02-15,2012-09-25,0,0,8
50911,2742,2013-02-15,2013-03-28,0,0,6
45826,2743,2012-04-07,2012-08-18,0,0,5
1107,2743,2013-03-17,2013-08-13,0,1,6
78145,2743,2013-07-23,2013-10-22,1,1,7
36822,2743,2013-10-18,2013-11-15,1,0,8
89968,2744,2013-01-19,2013-07-11,0,0,2
49257,2744,2013-08-11,2013-09-02,1,0,3
96670,2747,2012-03-17,2013-05-11,0,0,3
61793,2747,2013-06-11,2013-11-06,1,1,4
28639,2747,2013-08-10,2013-10-22,1,1,5
81983,2747,2013-10-18,2014-09-07,0,0,6
4883,2748,2013-05-19,2013-10-24,0,1,2
59799,2748,2013-09-01,2014-01-06,1,0,3
97610,2750,2013-02-12,2013-10-06,0,1,4
84784,2750,2013-03-14,2013-07-13,1,0,5
17338,2751,2013-03-23,2013-05-12,0,0,4
1105,2751,2013-09-30,2014-01-23,1,0,5
10622,2753,2013-07-11,2013-11-12,0,0,0
9131,2754,2012-07-17,2013-05-15,0,0,1
72978,2754,2013-06-27,2013-07-24,0,0,2
51722,2755,2013-08-18,2013-11-17,0,0,0
40707,2758,2012-01-09,2012-06-25,1,0,6
54603,2758,2013-05-02,2014-03-12,1,0,7
63420,2759,2013-04-11,2013-08-26,1,0,4
60459,2760,2012-12-10,2013-02-15,0,0,0
45570,2762,2012-07-31,2012-08-08,0,0,2
32145,2763,2012-06-01,2012-11-21,0,0,1
40694,2763,2013-07-19,2014-02-04,0,0,2
47217,2764,2012-04-14,2012-07-07,1,1,9
27437,2764,2012-05-14,2012-07-27,1,0,10
21748,2764,2012-09-23,2013-03-10,1,1,11
99170,2764,2013-02-11,2013-04-23,1,0,12
96697,2764,2013-05-24,2014-09-17,1,0,13
46939,2765,2012-02-18,2012-10-12,1,0,2
57348,2766,2013-02-08,2013-04-20,1,0,4
74631,2767,2012-08-09,2013-12-20,1,1,9
75954,2767,2013-08-15,2015-02-27,1,0,10
51002,2768,2013-05-26,2013-08-19,0,0,2
78520,2771,2013-04-07,2013-09-01,1,0,4
49030,2771,2013-09-21,2013-10-09,1,0,5
59011,2773,2012-03-30,2012-04-28,0,0,2
60012,2775,2013-04-18,2013-04-20,0,0,3
19901,2775,2013-09-04,2014-01-21,0,1,4
67730,2775,2013-10-02,2014-06-15,1,0,5
75291,2776,2012-04-26,2012-06-18,1,1,4
89782,2776,2012-05-31,2013-04-29,1,1,5
98369,2776,2012-08-31,2013-01-09,1,1,6
9112,2776,2012-09-24,2013-12-23,1,1,7
25353,2776,2013-04-05,2014-04-21,1,1,8
60714,2776,2013-06-23,2014-02-13,1,0,9
41632,2777,2012-02-09,2012-05-12,0,1,6
34996,2777,2012-04-12,2013-03-04,1,0,7
49864,2779,2012-10-23,2012-11-21,1,0,7
21588,2780,2013-05-21,2013-06-04,0,0,0
97798,2781,2012-07-26,2012-11-30,0,1,1
53701,2781,2012-11-09,2013-08-10,1,1,2
17522,2781,2013-05-12,2013-05-19,1,0,3
38610,2782,2012-09-10,2012-09-27,0,0,3
14842,2783,2013-08-25,2015-06-10,0,0,3
80848,2785,2013-03-31,2014-08-30,1,0,4
71005,2786,2012-04-21,2014-03-02,1,1,6
93986,2786,2012-10-24,2012-12-07,1,0,7
32891,2787,2013-10-23,2015-02-11,0,0,1
84854,2788,2012-05-08,2012-08-06,0,0,2
34199,2788,2013-06-30,2014-08-08,1,0,3
60783,2789,2012-04-18,2012-11-30,1,0,6
21164,2790,2013-09-06,2013-12-05,1,0,3
30194,2791,2013-03-29,2013-08-31,0,0,2
50160,2792,2012-03-28,2012-09-04,0,0,1
69024,2793,2012-03-03,2012-05-22,1,1,8
84414,2793,2012-04-29,2012-12-16,1,1,9
30739,2793,2012-08-09,2013-02-24,1,0,10
95829,2793,2013-06-19,2013-09-06,1,0,11
52948,2794,2012-03-10,2012-05-31,1,0,1
61853,2795,2012-06-28,2012-08-28,0,0,2
72283,2797,2012-03-21,2012-04-09,1,0,4
15679,2797,2013-07-11,2013-08-15,1,0,5
96392,2798,2013-04-19,2013-09-24,1,1,4
12188,2798,2013-07-02,2013-11-26,0,0,5
53040,2799,2013-04-05,2013-06-07,1,0,7
42472,2800,2012-12-02,2013-03-16,0,1,2
80062,2800,2013-01-05,2013-05-04,1,0,3
19893,2801,2012-04-30,2012-06-01,1,0,3
67811,2802,2013-01-30,2013-02-23,1,0,1
99173,2802,2013-06-06,2013-07-08,1,0,2
78501,2803,2012-10-13,2012-11-18,0,0,4
86753,2803,2013-04-21,2013-06-09,0,0,5
60833,2803,2013-08-12,2013-10-15,1,0,6
75016,2805,2013-03-21,2013-04-21,1,1,4
3339,2805,2013-03-31,2013-11-24,1,0,5
39003,2806,2012-06-18,2012-07-04,0,0,4
85132,2808,2013-01-13,2013-03-13,0,0,4
79762,2809,2012-12-22,2012-12-30,0,0,6
617,2810,2012-01-07,2012-06-03,0,0,2
45069,2810,2012-09-07,2014-03-10,1,1,3
58047,2810,2013-05-26,2013-08-20,0,1,4
36186,2810,2013-08-02,2015-01-01,1,0,5
22997,2813,2013-01-09,2013-06-22,0,0,1
95115,2814,2012-03-01,2012-07-06,1,0,0
53372,2815,2012-09-25,2012-12-08,0,0,3
68326,2815,2012-12-22,2013-04-09,0,0,4
70577,2816,2012-06-29,2013-03-10,0,0,4
6366,2818,2012-03-12,2012-12-31,0,0,4
23936,2819,2012-03-28,2012-04-06,0,0,0
11949,2819,2013-10-23,2013-11-15,0,0,1
93553,2820,2013-02-26,2013-03-07,1,0,2
18799,2822,2013-05-11,2013-07-24,1,0,3
68168,2823,2012-04-26,2013-06-07,0,0,3
40535,2825,2012-04-16,2013-06-04,0,0,3
85319,2826,2012-01-28,2012-12-26,0,0,5
4995,2827,2012-02-15,2012-11-20,1,0,4
5202,2829,2013-03-26,2013-07-23,0,0,1
28008,2830,2013-10-19,2014-03-06,1,1,3
97275,2830,2013-10-27,2013-11-27,1,0,4
56285,2831,2013-02-18,2013-08-25,1,0,3
99411,2833,2012-07-18,2012-09-18,1,0,2
81666,2834,2012-05-31,2012-06-27,1,0,5
21817,2834,2013-08-31,2013-12-30,1,0,6
46826,2835,2012-06-09,2012-09-20,0,0,1
794,2836,2012-06-05,2013-03-06,0,0,1
55513,2838,2012-06-19,2012-07-21,1,0,4
26250,2838,2013-01-06,2013-04-11,1,0,5
56286,2839,2012-01-24,2012-04-21,0,0,2
36999,2839,2012-06-30,2012-11-26,0,0,3
3919,2842,2012-05-21,2012-10-13,0,0,3
98590,2844,2013-08-31,2014-01-01,0,0,4
51496,2845,2013-06-06,2013-07-10,1,0,0
28257,2846,2012-12-23,2014-05-31,0,0,4
91156,2848,2012-03-22,2012-12-07,0,1,4
85338,2848,2012-05-14,2012-05-20,0,0,5
65216,2848,2013-02-15,2013-04-02,1,0,6
13811,2848,2013-08-11,2015-01-12,1,0,7
78943,2850,2012-02-09,2013-07-26,1,1,4
38960,2850,2012-04-06,2013-01-06,1,0,5
32655,2851,2012-02-06,2012-07-18,1,0,3
68804,2851,2012-10-15,2013-08-14,1,0,4
18645,2852,2012-05-07,2012-07-07,0,1,3
84194,2852,2012-06-09,2012-10-18,1,0,4
53092,2853,2013-04-07,2015-11-05,0,1,8
4038,2853,2013-04-23,2013-04-29,1,0,9
37471,2853,2013-05-19,2013-11-11,1,1,10
68680,2853,2013-06-13,2013-07-13,1,0,11
39235,2855,2012-01-10,2012-06-17,1,1,3
75001,2855,2012-06-07,2012-12-28,0,0,4
43512,2855,2013-06-05,2015-04-24,0,0,5
65358,2856,2013-06-03,2013-07-05,0,0,2
86668,2857,2012-01-07,2012-12-13,1,1,9
79447,2857,2012-06-05,2012-07-23,1,0,10
81344,2857,2012-12-26,2013-06-10,1,1,11
66028,2857,2013-04-11,2013-06-25,0,0,12
87819,2858,2012-04-20,2012-06-04,1,0,1
85027,2859,2013-04-19,2014-03-26,1,0,1
57105,2860,2012-06-27,2012-10-09,1,0,3
78993,2861,2012-03-31,2012-04-04,1,0,4
66856,2861,2012-07-13,2012-08-25,0,0,5
62223,2861,2013-09-11,2013-10-27,1,0,6
192,2863,2012-04-24,2012-11-02,0,0,0
2227,2864,2013-10-04,2013-12-28,1,0,2
62852,2866,2013-04-08,2014-12-03,0,0,1
65584,2867,2013-02-24,2013-03-11,0,0,0
24377,2868,2012-04-24,2012-06-17,0,0,2
46319,2869,2012-12-10,2014-04-18,0,0,2
99364,2870,2012-11-30,2013-02-14,1,0,1
24002,2871,2013-08-23,2014-05-19,0,0,2
9374,2872,2012-06-17,2012-10-22,0,0,1
22527,2873,2013-01-23,2013-07-28,1,0,3
4935,2873,2013-10-16,2013-10-28,1,0,4
48078,2875,2012-05-14,2013-02-11,0,0,1
78772,2875,2013-03-08,2013-03-30,0,0,2
74802,2875,2013-05-04,2014-02-02,0,0,3
57588,2877,2012-06-22,2012-12-30,0,0,3
18528,2877,2013-07-23,2014-01-12,1,0,4
58334,2878,2013-01-22,2013-06-18,1,0,2
32669,2878,2013-09-17,2013-11-16,0,0,3
1881,2882,2012-07-17,2013-10-21,1,0,1
53210,2884,2013-09-21,2014-02-22,0,0,4
21698,2885,2012-08-12,2012-10-09,1,0,4
48002,2885,2013-06-24,2015-11-05,0,0,5
59177,2886,2012-06-23,2014-04-22,1,1,3
91523,2886,2012-12-20,2012-12-31,1,0,4
69179,2886,2013-01-10,2013-06-16,1,0,5
27482,2887,2013-04-07,2013-11-27,1,1,4
85729,2887,2013-05-04,2013-05-06,1,0,5
6231,2888,2012-04-02,2013-10-27,0,1,4
53594,2888,2012-05-12,2012-10-11,1,0,5
46435,2889,2012-10-25,2012-11-05,0,0,5
26732,2890,2013-10-19,2014-08-27,0,0,4
76228,2891,2012-03-16,2012-10-24,1,0,4
74285,2892,2012-03-10,2012-04-25,0,0,6
51639,2892,2013-03-20,2013-04-20,0,0,7
75297,2892,2013-07-31,2015-01-04,0,0,8
27428,2893,2012-04-11,2013-02-17,0,0,1
31500,2893,2013-04-29,2013-05-27,0,0,2
94074,2894,2013-03-10,2013-03-27,0,0,4
80316,2896,2012-08-01,2014-11-28,0,0,0
13953,2897,2012-07-01,2013-12-20,0,0,4
45253,2898,2013-09-04,2013-12-21,0,0,1
58528,2899,2012-08-18,2014-04-21,0,0,2
4313,2900,2012-01-20,2012-02-22,0,0,1
37372,2900,2012-06-07,2013-03-05,1,0,2
70149,2900,2013-03-12,2013-06-10,0,0,3
85943,2901,2013-05-17,2013-11-09,1,0,7
95032,2905,2013-04-01,2013-11-08,1,1,5
12297,2905,2013-04-09,2013-09-16,1,0,6
7917,2906,2012-10-07,2013-01-23,0,1,7
7930,2906,2012-12-27,2013-10-25,1,1,8
19450,2906,2013-02-12,2014-03-25,1,1,9
9646,2906,2013-03-08,2014-08-13,0,1,10
83625,2906,2013-04-22,2013-11-10,1,0,11
77816,2907,2012-04-02,2012-04-26,1,0,1
41057,2907,2013-07-12,2014-09-24,0,0,2
80823,2908,2012-04-14,2012-05-02,0,0,0
21577,2908,2012-09-14,2013-07-13,0,0,1
60054,2909,2013-07-26,2014-09-19,1,0,1
97985,2910,2012-06-23,2012-11-22,0,0,1
80989,2910,2012-12-14,2013-03-12,1,0,2
92815,2911,2012-07-11,2012-08-12,1,0,6
44742,2911,2012-11-15,2013-01-30,0,0,7
51725,2911,2013-03-11,2014-02-07,1,1,8
11755,2911,2013-09-25,2014-01-28,1,0,9
14027,2912,2012-12-18,2013-05-28,1,1,6
97944,2912,2013-04-15,2014-01-29,0,1,7
66654,2912,2013-08-23,2015-12-24,1,0,8
85877,2913,2013-08-19,2013-11-02,1,1,4
96915,2913,2013-10-07,2014-06-17,1,0,5
71257,2915,2012-06-19,2012-07-29,0,0,0
68612,2916,2013-03-07,2013-03-21,0,0,5
74249,2917,2012-03-01,2012-07-03,0,1,6
94482,2917,2012-06-26,2013-03-19,1,1,7
48745,2917,2012-10-29,2012-12-09,1,0,8
20336,2918,2012-04-23,2012-09-24,1,1,4
96323,2918,2012-05-07,2012-05-23,0,0,5
61672,2918,2012-11-16,2014-01-07,1,1,6
5968,2918,2013-10-12,2016-11-02,0,0,7
5826,2919,2012-06-10,2012-10-07,0,0,3
12805,2919,2013-09-14,2013-12-07,1,0,4
35895,2921,2012-02-06,2012-03-12,1,0,3
52932,2921,2012-05-23,2012-07-30,0,0,4
86797,2922,2013-08-22,2013-11-22,0,0,0
83172,2923,2012-06-27,2012-09-25,0,0,3
87213,2923,2013-01-09,2013-03-29,0,1,4
21677,2923,2013-02-14,2014-05-27,0,1,5
1957,2923,2013-10-26,2014-06-01,1,0,6
89442,2924,2012-12-19,2013-04-07,0,0,2
41832,2926,2012-08-30,2013-07-27,0,0,1
76150,2927,2012-12-21,2013-01-12,0,0,3
67680,2928,2012-04-12,2012-08-15,1,0,1
18558,2928,2012-11-27,2013-01-24,0,0,2
38794,2928,2013-09-23,2013-12-27,0,0,3
97208,2929,2012-04-22,2012-06-05,1,0,3
74097,2930,2012-03-31,2012-06-13,1,0,1
93069,2930,2013-04-23,2013-05-19,0,0,2
51549,2932,2012-11-25,2014-03-19,0,1,3
97214,2932,2013-05-05,2013-06-10,1,0,4
72070,2933,2012-01-02,2012-05-16,1,0,3
9677,2933,2012-09-24,2012-11-04,0,0,4
41063,2934,2012-11-15,2012-12-28,0,1,1
17035,2934,2012-11-22,2013-06-09,1,1,2
32705,2934,2012-11-23,2013-02-16,1,0,3
76607,2934,2013-08-08,2014-03-06,1,1,4
6399,2934,2013-09-15,2013-10-29,1,0,5
70361,2935,2012-05-03,2012-06-20,1,0,4
67604,2938,2012-07-16,2013-06-01,1,1,7
71768,2938,2012-12-15,2013-09-17,1,0,8
83767,2941,2012-03-03,2012-03-05,0,0,3
99596,2941,2012-03-09,2012-11-16,1,1,4
36893,2941,2012-09-03,2012-10-15,1,0,5
28117,2941,2013-07-12,2014-10-13,1,0,6
68548,2942,2012-07-21,2012-09-30,1,0,2
85617,2942,2013-03-18,2013-04-15,0,0,3
62740,2942,2013-09-23,2015-04-19,0,0,4
32737,2943,2012-05-31,2012-06-20,0,0,3
47524,2943,2013-08-24,2013-11-21,1,0,4
56450,2945,2013-05-18,2015-02-09,0,0,5
76044,2947,2012-11-10,2012-12-25,0,0,1
49121,2947,2013-02-06,2013-06-17,1,0,2
93372,2947,2013-10-20,2015-04-13,1,0,3
98155,2948,2013-05-20,2015-01-22,1,0,7
33720,2951,2012-08-18,2012-09-07,1,0,1
87996,2952,2012-07-20,2012-11-20,0,0,2
49417,2952,2013-01-24,2014-03-07,1,1,3
23572,2952,2013-03-29,2013-07-31,0,0,4
97926,2953,2013-01-28,2013-05-22,0,1,6
16266,2953,2013-05-21,2014-12-23,1,0,7
77783,2956,2013-09-13,2013-10-09,1,0,7
45664,2957,2012-03-26,2013-01-17,0,1,2
99148,2957,2012-11-30,2013-04-02,1,0,3
24622,2958,2012-06-21,2012-10-10,1,0,4
67930,2958,2012-10-26,2014-10-03,1,1,5
85320,2958,2013-06-25,2014-10-13,1,0,6
51077,2959,2013-05-11,2014-01-08,1,0,7
34260,2960,2012-10-04,2013-02-14,0,0,2
98310,2961,2012-07-28,2013-01-12,0,1,5
94689,2961,2012-10-14,2012-12-19,1,0,6
72291,2961,2013-07-23,2014-02-03,1,0,7
97254,2962,2012-04-17,2012-06-02,0,0,3
35625,2963,2013-06-02,2014-12-19,0,1,4
75454,2963,2013-10-10,2013-11-23,0,0,5
976,2967,2012-02-23,2013-03-27,1,1,4
55733,2967,2012-05-03,2012-07-26,1,0,5
93065,2967,2013-05-09,2013-07-14,1,0,6
61911,2967,2013-10-18,2014-09-29,1,0,7
19028,2968,2012-10-02,2012-10-10,0,0,6
76507,2968,2013-07-08,2013-10-18,1,0,7
19824,2969,2012-02-23,2012-03-22,0,0,2
13552,2969,2012-07-22,2013-10-26,0,1,3
75886,2969,2012-09-07,2012-09-30,0,0,4
11103,2969,2012-12-04,2013-01-06,1,0,5
52179,2969,2013-01-13,2013-03-10,0,0,6
83021,2970,2013-08-18,2014-08-29,1,0,5
43178,2972,2012-12-14,2013-04-06,1,0,6
41903,2972,2013-10-01,2013-11-09,0,0,7
35742,2973,2013-09-22,2013-11-28,0,1,3
36377,2973,2013-10-06,2014-01-17,1,0,4
95284,2974,2012-01-10,2013-08-13,1,0,8
53505,2975,2013-05-07,2013-11-18,0,0,3
80984,2976,2012-05-28,2012-11-30,1,0,1
66878,2976,2013-01-27,2014-03-02,0,0,2
16843,2977,2012-06-01,2012-06-14,1,0,4
82825,2978,2012-11-09,2013-10-27,1,1,5
20615,2978,2013-01-15,2013-06-28,1,0,6
64072,2979,2012-12-11,2013-03-20,0,0,0
12942,2980,2013-03-14,2015-04-16,0,1,4
65994,2980,2013-05-26,2013-07-08,1,0,5
20866,2980,2013-07-20,2015-01-25,1,0,6
27508,2981,2012-06-02,2012-12-25,1,0,2
78482,2981,2013-10-10,2013-11-07,0,0,3
27305,2982,2013-04-29,2013-12-06,1,1,5
73549,2982,2013-07-23,2015-07-17,0,1,6
44408,2982,2013-10-21,2014-04-01,1,0,7
96146,2983,2012-10-21,2013-03-03,1,0,3
32082,2984,2012-07-29,2012-11-28,0,0,2
22857,2985,2013-07-15,2013-11-25,0,0,4
15986,2988,2012-05-27,2012-06-05,1,0,1
84360,2988,2012-06-18,2013-01-04,0,0,2
92567,2988,2013-08-26,2013-09-04,0,0,3
1999,2989,2012-11-19,2013-01-14,0,0,1
83196,2989,2013-02-10,2016-02-19,0,1,2
56697,2989,2013-07-22,2013-09-04,1,0,3
96308,2990,2012-08-14,2012-10-25,0,0,4
34227,2991,2012-07-19,2012-11-24,0,0,2
41566,2991,2013-03-08,2013-03-26,1,0,3
46661,2992,2013-05-01,2013-11-20,1,0,3
9786,2993,2012-03-11,2014-04-06,1,1,6
2443,2993,2013-10-07,2014-01-17,0,0,7
96831,2994,2013-01-27,2013-11-04,1,0,4
14484,2995,2012-08-04,2012-11-18,1,1,4
20872,2995,2012-11-16,2013-10-31,1,1,5
55087,2995,2013-06-23,2016-08-02,0,1,6
71084,2995,2013-08-30,2013-09-18,1,1,7
83012,2995,2013-08-31,2014-02-07,1,0,8
91661,2996,2012-01-20,2012-02-02,1,0,3
72477,2996,2013-02-15,2014-04-18,0,1,4
79758,2996,2013-03-25,2013-10-22,1,1,5
19153,2996,2013-07-30,2014-03-18,0,0,6
81610,2997,2012-07-28,2012-08-06,0,0,3
3568,2997,2013-07-19,2013-11-20,1,0,4
13514,2998,2012-08-28,2013-09-13,0,1,4
94937,2998,2012-09-17,2012-12-18,1,0,5
8827,2998,2013-04-11,2013-11-11,0,0,6
45689,3002,2012-11-26,2014-01-26,0,0,0
8681,3003,2012-06-05,2012-07-15,0,0,1
28084,3004,2012-03-18,2014-07-07,1,1,5
87846,3004,2012-05-18,2012-06-26,0,0,6
52291,3004,2012-09-24,2013-03-23,1,0,7
68886,3004,2013-04-02,2014-08-13,0,0,8
8636,3005,2013-08-04,2014-05-06,0,0,3
63946,3007,2012-01-18,2012-12-07,1,0,0
84910,3008,2012-10-15,2013-07-06,1,0,4
77216,3010,2012-10-24,2012-10-31,1,0,2
47827,3010,2012-11-06,2012-12-29,0,0,3
31155,3010,2013-02-09,2013-06-15,0,1,4
30667,3010,2013-04-01,2013-08-14,1,0,5
51208,3012,2013-09-03,2014-04-19,1,0,4
21957,3014,2012-09-26,2012-11-14,0,0,4
20114,3014,2013-07-01,2016-11-04,0,0,5
49593,3015,2012-05-05,2013-01-02,0,0,6
51190,3015,2013-09-15,2014-08-20,0,0,7
81334,3019,2012-06-22,2013-01-14,0,0,3
95475,3020,2012-04-03,2012-04-11,1,0,2
10529,3021,2012-02-24,2012-03-08,0,0,0
42537,3021,2013-04-10,2014-02-05,1,1,1
36350,3021,2013-10-09,2014-08-13,1,0,2
83951,3022,2013-04-05,2015-03-08,1,0,3
29902,3023,2013-05-09,2013-07-11,0,0,1
49269,3025,2012-07-24,2012-12-30,1,0,2
43731,3026,2012-12-23,2013-09-10,0,0,1
87736,3027,2012-07-31,2013-04-01,0,0,1
558,3027,2013-06-02,2014-09-28,0,0,2
28968,3028,2012-12-06,2013-03-01,0,0,2
89929,3028,2013-03-17,2013-03-31,1,0,3
83167,3030,2013-04-25,2016-09-05,1,0,3
90713,3031,2013-09-22,2013-10-11,1,0,3
31891,3032,2012-10-30,2013-04-02,0,0,2
40204,3032,2013-08-14,2013-11-25,1,0,3
99562,3034,2012-02-14,2012-09-27,1,1,3
67436,3034,2012-03-04,2012-05-11,1,0,4
23391,3034,2013-01-01,2013-01-05,0,0,5
13631,3036,2013-05-16,2014-07-15,0,0,2
87394,3037,2013-02-03,2013-08-02,1,0,4
46521,3039,2012-01-14,2013-02-10,0,0,5
8365,3040,2012-05-06,2012-07-31,1,0,1
79081,3041,2013-01-12,2013-04-02,1,0,1
30018,3042,2012-03-03,2012-10-17,1,0,5
44049,3043,2012-01-11,2012-05-18,0,0,1
95942,3043,2013-01-27,2013-03-30,0,0,2
41273,3044,2012-11-25,2013-01-20,0,0,1
97786,3045,2012-10-21,2015-02-07,1,1,1
57241,3045,2013-05-16,2013-06-22,0,0,2
57609,3046,2012-02-21,2013-03-14,1,0,2
74037,3047,2012-02-21,2012-07-14,1,0,2
11983,3047,2013-09-29,2014-07-26,1,0,3
69926,3048,2012-02-25,2012-05-16,1,0,3
15896,3048,2012-09-17,2014-04-15,0,0,4
71085,3049,2013-09-24,2016-05-19,0,0,2
12422,3050,2012-02-20,2013-08-23,0,1,5
25959,3050,2012-02-23,2012-03-05,1,0,6
35447,3050,2012-03-08,2012-04-14,1,0,7
9222,3050,2012-06-11,2012-09-20,0,0,8
67477,3054,2012-08-30,2012-11-18,1,1,5
30267,3054,2012-10-19,2013-08-19,1,1,6
4310,3054,2012-12-08,2013-04-08,1,0,7
1976,3054,2013-08-24,2013-12-24,0,1,8
79065,3054,2013-09-25,2014-08-27,1,0,9
2194,3055,2013-06-01,2013-07-07,1,0,3
56842,3056,2013-05-20,2015-04-20,1,0,4
17622,3057,2013-09-02,2014-02-11,0,0,1
19755,3058,2013-06-09,2013-09-05,1,0,2
38488,3059,2012-02-03,2012-12-27,0,1,3
71032,3059,2012-02-07,2012-03-26,1,0,4
54121,3059,2012-04-30,2012-05-14,1,0,5
14731,3060,2012-08-03,2012-11-08,1,0,1
17419,3061,2012-12-06,2013-01-08,1,0,2
53326,3061,2013-02-09,2013-08-12,0,0,3
1822,3062,2013-01-30,2013-12-12,0,0,5
60782,3063,2013-08-12,2014-03-12,1,0,2
9944,3065,2012-05-20,2012-06-15,1,0,2
56088,3066,2012-10-10,2013-07-19,0,0,1
24274,3068,2012-12-17,2013-02-01,1,0,4
35378,3069,2013-04-13,2013-07-23,0,0,1
17634,3071,2012-12-07,2014-09-20,0,1,4
35693,3071,2012-12-15,2013-04-06,0,0,5
70297,3073,2012-02-07,2012-02-12,0,0,3
42577,3075,2013-09-29,2013-10-19,1,0,1
16928,3076,2012-10-16,2013-10-27,1,1,1
72102,3076,2013-01-30,2013-10-30,0,0,2
77154,3077,2012-04-26,2012-08-11,1,0,2
97719,3078,2013-07-25,2014-09-10,1,0,2
19439,3079,2013-05-29,2013-07-15,1,0,3
87295,3080,2012-08-09,2012-11-01,1,0,5
65631,3080,2013-07-12,2013-09-27,0,0,6
34747,3081,2012-04-26,2012-06-09,0,0,2
73556,3081,2012-11-16,2013-03-25,1,0,3
28559,3081,2013-06-22,2013-11-20,1,0,4
60087,3083,2012-03-18,2012-07-14,0,1,5
54626,3083,2012-06-09,2013-01-15,1,0,6
24794,3083,2013-02-15,2014-01-01,1,0,7
49634,3085,2012-11-21,2012-11-23,0,0,7
53463,3088,2012-03-31,2013-06-01,0,1,3
5046,3088,2012-04-13,2012-05-09,0,0,4
3987,3088,2012-10-08,2012-11-12,0,0,5
83249,3088,2013-09-01,2014-11-16,1,0,6
16796,3089,2012-08-11,2013-02-06,1,0,2
15268,3091,2013-09-14,2013-10-08,0,0,0
48800,3093,2013-03-13,2013-05-19,0,0,2
71269,3094,2013-01-30,2013-05-05,0,0,3
28466,3095,2012-04-27,2012-08-09,0,0,4
30618,3096,2012-07-07,2012-09-10,1,0,2
44820,3096,2013-01-27,2013-07-28,0,1,3
67268,3096,2013-01-28,2013-08-28,0,0,4
61241,3097,2012-04-04,2012-05-30,0,0,3
3142,3097,2012-10-18,2013-02-14,0,0,4
12207,3099,2012-04-07,2012-04-10,1,0,2
25535,3099,2012-06-06,2013-01-17,0,0,3
25916,3100,2012-07-01,2013-01-08,0,0,5
34215,3105,2012-03-19,2012-06-08,1,0,2
29751,3105,2012-06-27,2013-01-22,0,0,3
53116,3105,2013-08-11,2013-10-13,1,0,4
26055,3106,2013-05-31,2013-08-11,1,0,1
42128,3107,2012-02-23,2013-04-16,0,1,2
90338,3107,2012-08-27,2012-10-29,0,0,3
55410,3109,2012-02-28,2012-12-27,1,0,4
47371,3110,2012-04-25,2012-12-18,1,1,7
3655,3110,2012-05-07,2012-05-20,0,0,8
64000,3110,2013-06-19,2015-03-13,1,0,9
1732,3111,2012-03-09,2012-06-03,1,0,4
38477,3111,2013-05-09,2014-01-16,1,1,5
86815,3111,2013-10-10,2014-02-26,1,0,6
44899,3112,2013-09-07,2013-09-22,1,0,1
16863,3113,2013-01-17,2013-07-07,0,0,4
97847,3115,2012-02-04,2012-07-18,0,0,2
46392,3115,2012-08-26,2012-10-18,0,0,3
5565,3115,2013-05-29,2014-01-27,1,1,4
14050,3115,2013-07-20,2013-11-29,0,0,5
380,3116,2013-07-31,2014-01-15,1,0,3
77323,3117,2012-04-14,2014-06-24,1,0,2
64946,3118,2012-11-21,2013-04-25,1,0,2
54552,3120,2012-05-08,2012-08-18,1,1,5
27376,3120,2012-06-02,2012-06-06,0,0,6
91766,3120,2012-10-04,2012-10-09,0,0,7
75498,3121,2013-05-11,2013-06-23,1,0,5
34267,3122,2012-10-17,2013-01-10,0,0,2
81065,3123,2013-04-07,2014-12-18,0,1,2
83839,3123,2013-08-04,2014-07-26,0,0,3
87932,3125,2012-05-11,2013-04-29,1,0,5
98287,3125,2013-06-07,2013-06-29,1,0,6
81345,3126,2012-01-21,2012-04-14,0,0,2
90438,3128,2013-01-15,2013-11-15,0,0,2
25709,3130,2012-12-31,2013-07-05,1,0,6
31053,3131,2013-04-30,2014-09-11,1,0,2
35752,3132,2012-01-20,2012-01-26,0,0,3
96030,3133,2012-06-22,2012-06-27,1,0,2
27411,3133,2013-03-10,2014-03-21,0,1,3
74668,3133,2013-10-15,2014-01-15,1,0,4
64222,3134,2012-07-24,2012-08-13,0,0,2
56647,3139,2012-08-29,2014-09-07,1,1,6
28954,3139,2012-10-03,2013-03-20,1,0,7
74502,3139,2013-07-25,2014-07-17,1,0,8
41518,3140,2013-05-26,2013-09-06,0,0,2
